word,count
studying,11
stuff,941
stuff's,6
stuffed,59
stuffie,1
stuffing,15
stuffing's,2
stuffy,26
stumble,1
stumbled,3
stump,16
stumped,2
stumping,2
stumps,2
stung,6
stunk,1
stunned,1
stunning,2
stunt,1
stupid,49
sturdier,3
sturdy,12
stuttering,1
sty,2
stye,3
style,14
styled,4
styles,2
styling,1
stylish,3
stylus,2
sub,2
subject,8
subjecting,2
submarine,16
submarines,1
submerged,1
submission,1
submit,2
subs,1
subscription,2
substitute,2
substituted,1
subtle,1
subtraction,1
suburban,1
suburbs,1
subway,17
subways,6
succeed,1
success,8
successful,2
successfully,1
succession,1
succulent,1
such,353
sucio,1
suck,42
sucker,9
sucking,11
suckle,1
sucks,5
sudden,54
suddenly,141
suddently,1
sudder,1
suds,7
sudsy,9
sued,1
suede,1
sues,6
suffer,2
sufficient,1
suffocate,3
suffocating,1
sug,2
sugar,441
sugar'll,1
sugar's,6
sugared,2
sugars,12
sugary,3
suggest,10
suggestable,1
suggested,14
suggesting,2
suggestion,3
suggestions,5
suggests,2
suggle,1
suicide,2
suit,113
suitcase,106
suitcases,8
suited,1
suits,20
sulfide,2
sulfur,2
sulking,1
sully,1
sum,1
summary,1
summer,219
summer's,5
summers,1
summertime,7
summery,2
sumpin,4
sun,672
sun's,15
sunburn,3
sunburned,4
sundae,3
sunday,15
sunflower,9
sunflowers,8
sung,3
sunglasses,43
sunk,4
sunken,4
sunlight,3
sunning,1
sunny,84
sunrise,4
sunroom,3
suns,4
sunset,9
sunshine,50
sunsuit,3
suntan,3
sup,2
super,65
supercalifragilisticexpialidocious,6
superflex,1
superhero,8
superheroes,1
superman,5
supermarket,77
supermarkets,1
supersonic,2
supervised,1
supervising,1
supervision,3
supper,502
supper's,8
suppers,3
suppertime,15
supplement,1
supplies,13
supply,9
support,8
supports,1
suppose,111
supposed,696
supposedly,1
sure,2061
surely,7
surface,31
surged,1
surgeon,3
surgeons,2
surgery,1
surgical,2
surprise,210
surprised,120
surprises,20
surprising,6
surprize,1
surrounded,2
surrounding,1
sursie,1
survey,1
surveying,1
survival,1
survive,4
surviving,1
susan,1
susans,1
susceptible,1
sushi,6
suspect,2
suspended,1
suspenders,6
suspense,1
suspicion,4
suspicious,3
suspiciously,1
sustain,1
sut,1
svidanja,1
swallow,55
swallowed,16
swallowing,4
swam,42
swamp,11
swamps,30
swampy,1
swan,16
swang,3
swans,2
swap,2
swapped,1
swarm,1
swatting,1
swaying,1
sways,3
swear,10
swearing,3
sweat,2
sweater,103
sweaters,15
sweating,9
sweatpants,3
sweatshirt,18
sweaty,7
swedish,1
sweep,41
sweeper,8
sweeping,19
sweeps,2
sweepy,1
sweet,285
sweetened,1
sweetener,1
sweeter,2
sweetest,3
sweetheart,110
sweetie,1229
sweetiepie,2
sweetly,2
sweetness,1
sweets,88
sweety,3
swell,10
swelling,1
swept,5
swerve,1
swerved,2
swift,1
swiftly,3
swig,2
swill,3
swim,200
swimmed,3
swimmer,4
swimmers,32
swimming,352
swimming's,1
swims,30
swimsuit,3
swimsuits,1
swine,6
swing,303
swing's,1
swinger,2
swinging,56
swinging's,1
swings,46
swingset,4
swingswing,3
swipe,12
swiped,1
swiper,4
swiping,11
swirl,15
swirled,3
swirling,7
swirls,2
swirly,7
swish,123
swishing,2
swiss,127
switch,138
switch'll,1
switched,9
switcher,1
switches,4
switching,9
swivel,1
swizzle,1
swollen,7
swoop,5
swooped,6
swooping,1
swoosh,6
sword,49
swordfish,9
swords,5
swordsman,1
swore,1
sworn,1
swung,8
sycamore,2
syllable,1
syllables,3
symbolic,1
symbolizes,3
symbols,1
sympathy,1
symphony,1
sync,1
syncopatopatonono,1
synonyms,2
syrup,66
syrup's,1
syrups,1
system,29
t,277
t's,1
ta,710
tab,10
tabbit,1
table,1238
table's,7
tablecloth,34
tables,17
tablespoon,4
tablespoons,9
tablet,9
tabs,1
tac,2
tack,5
tackle,3
tackled,6
tackles,1
tacks,2
tacky,1
taco,10
tacos,30
tactagon,1
tad,4
tadah,108
tadam,1
taddy,2
tadee,1
tadpole,6
tadpoles,3
tadpool,1
taduhm,3
tadumm,1
taffy,2
tag,26
tagalong,1
tags,6
tah,5
tahini,4
tai,1
tail,487
tail's,3
tailed,9
tailor,4
tailor's,1
tails,39
take,4366
taken,93
takeoff,6
taker,2
takes,210
takin,2
taking,544
tal,1
tale,7
talent,6
talented,5
talents,2
tales,12
talk,1508
talk's,1
talkaphone,4
talkative,12
talked,96
talker,1
talkers,1
talkie,2
talkies,2
talkin,13
talkin',2
talking,709
talks,40
tall,398
taller,60
tallest,7
talling,1
tamaki,1
tamarin,3
tamarind,1
tambourine,10
tambourines,2
tame,2
tamed,3
tamer,5
tames,1
tan,18
tangerine,10
tangerine'll,1
tangerines,2
tangle,6
tangled,94
tangles,2
tangy,1
tank,37
tanker,24
tankers,3
tanks,10
tanner,2
tantrum,8
tap,76
tapalililili,1
tape,937
tape'll,1
tape's,2
taped,17
taper,3
taperecorder,6
taperecords,1
tapes,26
taping,42
tapioca,71
tapioca's,2
tapir,3
tappa,1
tapped,3
tappin',1
tapping,5
taps,6
tar,3
tarantula,1
target,21
taro,1
tarragon,1
tart,16
tartar,4
tarts,9
task,5
tasks,2
tassel,1
tassles,1
taste,328
tasted,27
tastes,131
tastier,1
tasting,15
tasty,113
tat,2
tata,8
tatata,1
tatatadum,2
tater,3
tato,7
tatos,1
tattah,1
tattered,1
tattle,2
tattling,2
tattoo,2
tattooed,11
taught,95
taunted,3
tawny,1
tax,1
taxes,1
taxi,32
taxicab,1
taxied,1
taxis,5
taying,1
tch,3
tck,5
te,2
tea,711
tea's,1
teach,107
teacher,236
teacher's,38
teachers,31
teachers',3
teaches,10
teaching,28
teacup,8
teacups,4
teakettle,1
team,43
team's,1
teams,2
teapot,35
tear,101
tearing,15
tears,30
tease,11
teased,4
teaser,4
teases,3
teasing,39
teaspoon,14
teaspoons,4
tebay,1
technical,1
technically,2
technicolored,1
technique,1
tectagon,1
teddies,1
teddy,288
teddy's,4
teddybear,1
teddys,1
tee,54
teen,1
teenage,2
teenager,13
teenagers,3
teenie,3
teensie,3
teensy,1
teeny,55
teepee,6
teepees,1
tees,1
teeshirt,2
teetee,24
teeter,2
teetered,7
teeth,644
teeth's,1
teethe,3
teething,11
teh,4
tekamaki,1
tele,1
telegraph,1
telemarketer,3
telephone,300
telephone's,2
telephoned,1
telephones,38
telescope,40
telescope's,1
telescopes,1
teletubbies,6
television,79
tell,4142
tellin',1
telling,233
tells,82
temper,3
temperas,1
temperature,38
temperatures,1
tempered,1
tempermental,1
temple,1
temples,1
temporarily,1
tempt,1
temptation,1
tempted,3
tempting,1
ten,509
tenant,1
tend,4
tended,3
tendency,5
tender,29
tenderly,2
tending,1
tends,2
tenfold,1
tenish,2
tennis,59
tenny,1
tens,2
tense,2
tension,1
tent,65
tentacles,4
tentagon,12
tentatively,1
tenth,13
tents,3
tenure,2
tep,1
tepee,3
ter,1
teriyaki,6
term,4
termites,1
terms,3
terrace,1
terrapin,10
terrarium,1
terrible,114
terribly,11
terrific,79
terrified,2
terrycloth,1
test,68
tested,2
tester,1
testicles,4
testing,14
tests,5
tetrazzini,2
text,2
th,41
th'do,1
tha,5
tha',1
thad,1
than,1023
thank,3204
thanked,12
thankful,2
thankfully,1
thanks,492
thankyou,18
thar,1
that,41067
that'd,44
that'll,131
that're,1
that's,21554
thatcherate,1
thatsa,1
thatta,1
thaw,4
thawing,1
thaws,1
thaza,1
the,92845
theater,17
thee,4
thee's,1
thefts,1
their,1675
theirs,13
theirselves,1
them,7184
them's,5
theme,5
thems,2
themselves,82
then,5800
theory,3
therapeutic,2
therapy,5
there,17463
there'd,4
there'll,28
there're,52
there's,5232
there've,1
thermometer,5
thermos,7
thero,7
these,3830
these'll,3
these're,1
these's,1
they,10823
they'd,45
they'll,189
they're,2970
they's,2
they've,71
theyego,8
theys,1
thi,3
thick,47
thicker,5
thicket,4
thickets,1
thief,19
thieves,9
thieving,1
thigh,4
thimble,2
thin,47
thing,1709
thing'd,1
thing'll,1
thing's,11
thingamajig,1
thingamajigs,4
thinger,1
thingies,2
things,1745
thingy,5
think,9530
think'd,1
think's,6
thinking,261
thinks,112
thinner,3
thins,1
thip,9
third,89
thirds,7
thirsty,188
thirt,1
thirteen,78
thirteenth,7
thirtieth,2
thirty,249
thirty's,1
thirtyish,1
this,24681
this'll,19
this's,4
thistle,4
thistly,1
tho,1
thorn,8
thorns,1
thorny,4
those,3749
those'll,4
those're,3
thou,2
though,939
though's,1
thought,1258
thoughtful,3
thoughtfully,1
thoughts,1
thousand,44
thousands,7
thousandth,3
thpt,3
thr,7
thrashed,1
thrasher,1
thre,1
thread,22
threaded,3
threading,1
threads,5
threat,1
threaten,1
threatened,32
threatening,3
threats,3
three,2267
three's,3
threeps,1
threes,4
threm,1
threw,209
thrill,3
thrilled,10
thrilling,1
thrim,2
throat,74
throat's,2
throats,34
throne,9
thrones,1
through,2544
throughout,6
throw,1485
throwed,1
thrower,4
throwing,149
thrown,16
throws,23
thrum,4
thud,2
thumb,96
thumbnail,1
thumbs,8
thumbtack,1
thumbtacks,2
thump,58
thumped,1
thumping,7
thumps,1
thunder,34
thundered,5
thundering,1
thunderous,1
thunderstorm,2
thursday,2
thwack,2
thwap,3
thy,5
thyme,1
ti,5
tiara,1
tic,2
tick,143
ticker,1
ticket,40
tickets,26
tickie,3
ticking,3
tickle,489
tickled,25
tickler,1
tickles,31
tickletickle,3
tickling,49
ticklish,19
tickly,19
tickoo,8
ticks,2
ticky,2
tidal,1
tidden,1
tiddlywinks,1
tide,4
tidings,1
tidy,9
tidying,1
tie,215
tied,63
ties,10
tiger,241
tiger's,7
tigers,40
tiggeriffic,1
tight,128
tighten,4
tightened,1
tighter,2
tightly,10
tightrope,2
tights,19
tih,1
tii,7
tik,6
tika,13
tikaroma,7
tikatika,11
tikatikatika,1
tiki,1
tikitiki,6
tikka,1
tikuh,12
til,35
tile,8
tiles,3
till,80
tilt,3
tilted,2
tilting,4
timber,3
time,3354
time's,12
timeout,11
timer,18
times,200
timid,1
timing,1
timpanists,1
tin,27
ting,1
tingle,2
tiniest,1
tinka,1
tinker,47
tinkled,3
tinkling,2
tins,1
tiny,530
tip,115
tipidy,1
tippa,1
tipped,16
tippie,3
tippietoes,2
tipping,10
tippity,1
tippy,11
tippydodo,1
tippytoe,3
tips,9
tipsy,1
tiptoe,41
tiptoed,4
tiptoes,8
tire,110
tire's,1
tired,616
tires,32
tiresome,2
tiretire,1
tiring,1
tissue,80
tissues,19
tit,1
title,7
titles,2
titmouse,2
tittytatter,1
to,42483
toad,128
toads,2
toadstool,4
toadstools,5
toast,243
toasted,8
toaster,17
toasting,1
toasts,1
toasty,13
tobacco,1
tock,41
tocks,1
today,2129
today's,55
toddle,1
toddler,24
toddlers,4
todether,1
toding,1
toe,153
toebow,2
toed,1
toeing,1
toenail,3
toenails,9
toes,305
toesies,2
tofu,23
tofu's,1
together,1061
toggle,3
toil,1
toiled,3
toilet,34
toilet's,1
toilets,1
told,735
tolder,1
tolerance,1
tolerant,1
toll,1
tom,1
tom's,1
tomago,1
tomato,111
tomatoes,106
tomatos,2
tomb,1
tomcat,8
tommy,1
tomorow's,1
tomorror,1
tomorrow,652
tomorrow's,34
ton,7
tone,8
toned,1
tones,1
tongue,181
tongue's,1
tongues,9
tonic,41
tonight,448
tonight's,2
tonka,1
tonnie,2
tons,5
tonsils,36
too,6038
toodiloodiloo,1
toodleloo,2
took,996
tooka,18
tooked,1
tool,65
tool's,1
toolbox,28
tooling,1
tools,91
toop,2
toopoos,1
tooshy,1
toot,109
tootaloo,1
tooted,4
tooth,152
toothache,1
toothbrush,132
toothbrushes,3
toothie,6
toothies,1
toothless,1
toothpaste,60
toothpick,3
toothpicks,1
tooths,1
tooting,1
toots,2
tootsie,6
tootsies,1
top,1201
top's,5
topa,1
topic,3
toppa,1
topped,1
topple,1
toppled,6
tops,36
torch,1
tore,24
torment,1
tormented,1
tormenting,1
torn,21
tornado,4
torpedo,2
tortellini,2
tortellinis,1
tortilla,20
tortillas,10
tortion,1
tortoise,1
tortoises,5
torture,4
tortured,2
torturing,1
toss,12
tossed,10
tossing,4
tostados,3
tot,3
total,6
totally,35
tote,4
totes,1
tots,2
totter,2
tottered,5
toucan,14
toucan's,2
touch,823
touchdown,9
touche,1
touched,33
touches,6
touching,89
tough,66
toughie,2
toughy,2
tour,5
toura,2
tours,1
tow,105
toward,45
towards,60
towed,5
towel,352
towel's,2
toweled,1
towels,55
tower,274
tower's,2
towers,23
towing,10
town,171
towners,1
towns,5
tows,1
towtruck,2
toy,522
toybox,3
toys,1083
toystore,6
tr,7
tra,1
trace,17
traced,3
tracing,1
track,284
track's,1
tracked,2
tracker,1
tracking,7
tracks,111
tractor,178
tractor's,2
tractors,10
trade,40
traded,5
trades,1
tradgerate,2
tradition,2
traditional,4
traditionally,1
traffic,30
traffic's,1
tragedy,1
trail,20
trailed,1
trailer,48
trailers,3
trailing,2
trails,1
train,1061
train's,15
trained,40
training,32
trains,140
tralala,1
tram,3
tramp,1
tramped,2
tramping,3
trample,1
trampled,2
trampling,1
trampoline,19
tramps,2
trance,2
tranquilizer,1
transcribe,10
transcribed,1
transcriber,1
transcriber's,1
transcribers,2
transcribes,2
transcribing,7
transfer,1
transform,4
transformed,2
transformers,1
transit,1
transition,2
translate,1
translating,2
translucent,4
transmission,6
transmission's,1
transmitter,13
transmitters,2
transport,2
transportation,1
transporting,1
trap,16
trapdoor,1
trapeboid,1
trapecoid,2
trapegoid,3
trapemoid,2
trapeod,2
trapepoid,1
trapetoid,2
trapeze,11
trapezoid,23
trapped,8
traps,12
trash,146
trashcan,1
trasherate,3
trashier,1
trashing,1
trashman,1
trashmen,1
trashy,2
trauma,2
traumatic,1
travel,46
traveled,4
traveler,1
travelers,1
traveling,10
travels,7
traversing,1
travesty,1
tray,116
trays,6
tread,1
treasure,22
treasures,14
treasury,1
treat,62
treating,12
treatment,30
treats,25
tree,1025
tree's,4
treehouse,1
trees,434
treetop,4
trellis,1
tremble,2
trembled,3
trembling,1
tremendous,4
tremor,1
trend,1
tres,2
trespassers,2
trestle,4
tri,11
trial,5
trials,1
triangle,211
triangles,14
triangular,3
tribal,1
tribulation,1
triceratops,23
trick,127
tricked,14
trickiest,1
tricking,4
trickled,1
trickling,1
trickortreat,2
trickortreat's,1
trickortreating,4
tricks,58
trickster,1
tricksters,1
tricky,36
tricycle,44
trident,4
tried,195
trieded,1
tries,30
trike,3
trillion,1
trillions,1
trim,23
trimmed,1
trimming,1
trims,1
trinkets,1
trio,2
triocerus,1
trip,137
triple,9
tripod,81
tripped,14
tripping,4
trips,15
trish,1
trite,1
triumph,1
triumphant,2
triumphantly,1
trock,1
troll,9
trolley,15
trolleys,2
trolls,1
trombone,12
trombones,3
tromming,1
tromp,1
troop,3
trooper,2
troops,1
tropical,2
trosherate,1
trot,13
trotted,3
trotting,2
trouble,158
troubled,1
troublemaker,1
troubles,9
troublesome,3
trough,3
troupe,1
trousers,4
trout,4
trowel,6
truck,1160
truck's,10
trucker,1
truckie,8
trucking,1
trucks,216
trudged,1
trudgery,1
trudging,1
truly,8
trumpet,11
trumpeted,2
trumpets,2
trundled,1
trunk,159
trunklike,1
trunks,175
trush,1
trusks,1
trust,11
trusted,3
trusting,1
trusty,5
truth,22
truthfully,1
try,2228
tryin,3
tryina,1
trying,682
tryna,1
trynta,1
ts,5
tsh,3
tshirt,2
tsk,14
tssss,1
tsuh,2
tsup,4
tt,1
ttep,1
tu,3
tub,66
tuba,19
tuba's,2
tubbie,7
tubbles,1
tubby,11
tube,36
tubelike,1
tubes,6
tubs,1
tuby,2
tuck,17
tucked,27
tucking,4
tucks,3
tuckuh,3
tuesday,5
tuffet,2
tufted,1
tug,22
tugboat,20
tugboats,1
tugged,3
tugging,4
tugowar,1
tugs,2
tuh,15
tuhkuh,2
tuitions,1
tula,1
tulip,6
tulips,7
tum,2
tumble,7
tumbled,21
tumbling,13
tummies,13
tummy,217
tummy's,5
tummyache,5
tummys,1
tuna,67
tundra,1
tune,16
tuner,6
tunnel,183
tunnel's,2
tunnels,6
tup,1
tupperware,2
tur,1
turban,6
turbo,6
turch,4
turd,2
turkey,228
turkey's,8
turkeys,22
turn,2448
turned,293
turner,2
turning,169
turnip,2
turnips,6
turnover,2
turnovers,1
turns,118
turntable,6
turquoise,6
turret,1
turrets,3
turtle,265
turtle's,13
turtleneck,2
turtles,71
turunk,1
turvy,2
tush,8
tushie,42
tushies,3
tushy,16
tusk,24
tusks,226
tust,1
tut,10
tutoring,1
tutu,18
tuv,2
tuxedo,3
tv,434
tv's,11
tvs,1
tw,1
twaddle,1
twanged,1
twas,3
tweak,2
tweaked,2
tweedeedledeedeedledee,1
tweet,123
tweeting,3
tweets,1
tweety,3
tweezer,2
tweezers,3
twel,1
twelfth,8
twelve,156
twen,1
twenties,1
twentieth,2
twenty,317
twice,40
twiddle,1
twigs,10
twilight,5
twin,10
twine,1
twinkies,2
twinkle,83
twinkled,1
twinkles,2
twinkling,1
twinkly,1
twins,26
twins',1
twirl,20
twirled,3
twirling,11
twirls,1
twirly,5
twist,40
twisted,21
twister,2
twisters,2
twisting,7
twists,2
twisty,8
twitch,3
twitched,2
twitches,1
twitching,1
two,4733
two's,2
twonk,2
twos,6
twosome,1
twuns,1
ty,1
tying,11
type,103
typed,2
types,15
typetype,1
typewriter,13
typewriters,2
typical,3
typing,5
typist,2
tyrannosaurus,6
u,117
uahh,1
ucka,1
ucky,1
udders,1
udj,1
ueh,3
uet,1
uf,6
uff,11
uffuff,1
uggle,1
ugh,67
ugliest,1
ugly,47
ugudigadugudugudud,1
uh,2396
uhdigadiga,1
uhh,7
uhhh,2
uhhmm,1
uhhuh,3088
uhhum,92
uhiks,1
uhl,1
uhm,1
uhmah,1
uhn,1
uhnguhng,1
uhnnn,1
uhoh,680
uhp,15
uht,7
uhuh,267
uis,1
ukelele,4
ul,1
ulah,1
ultimately,1
ultra,1
uluh,2
um,2634
umbilical,3
umbrella,148
umbrella's,2
umbrellas,4
umbright,1
umhum,5
umm,1
ummhm,66
umpire,2
umpty,1
un,23
unable,2
unattach,1
unattached,1
unauthorized,1
unavailable,3
unaware,1
unbelievable,5
unbelievably,1
unbend,1
unbraided,1
unbreakable,1
unbuckle,3
unbutton,4
unbuttoned,6
uncertainty,1
uncle,98
uncle's,2
uncles,5
uncomfortable,15
unconnect,1
unconscious,4
uncooperative,1
uncounted,1
uncouple,1
uncover,1
uncovered,2
undecided,1
under,990
underarm,1
underestimate,1
underestimated,1
underground,5
underhanded,1
underneath,152
underpants,47
undershirt,3
undershirts,4
underside,4
understand,203
understandable,2
understanding,4
understands,9
understood,8
underwater,23
underwear,34
underwhelmed,1
undo,8
undoing,2
undone,8
undress,3
undressed,10
unemployment,1
unerase,1
uneven,2
uneventful,1
unfinished,1
unfold,2
unfortunate,1
unfortunately,6
unfurled,1
ungelizing,1
unh,3
unhappy,21
unhealthy,1
unheard,2
unhook,4
unhooked,2
unhunh,29
uni,1
unicorn,19
unicorn's,2
unicorns,1
unicycle,5
uniform,18
uniform's,1
uninvited,2
union,1
unique,3
unite,1
universal,1
universe,1
universities,1
university,4
unk,1
unki,1
unknown,4
unlatch,1
unleaded,1
unlearns,1
unless,82
unlike,4
unload,9
unloaded,1
unloading,3
unlock,11
unlocked,3
unlocking,1
unlocks,2
unlucky,1
unmade,1
unmarked,1
unnecessary,1
uno,5
unopen,1
unpack,8
unpacked,1
unpacks,1
unpleasant,2
unplug,10
unplugged,3
unpredictable,1
unreasonable,1
unroll,1
unrulish,1
unsad,1
unscheduled,1
unscramble,1
unscrew,9
unseat,1
unseparate,1
unspoiled,1
unstapled,1
unsteady,3
unstick,2
unstitch,1
unstuck,6
unsure,4
untangle,14
untangled,8
unthinkable,1
untie,29
untied,20
until,740
untill,43
untrue,1
untrusting,1
untruth,1
untucked,1
untwist,4
untwisted,1
untying,1
unusual,18
unwhated,1
unwinding,1
unwound,1
unwrap,3
unwrapped,2
unwrapping,1
unzip,13
unzipped,2
uoh,3
uou,1
up,12567
upa,1
upchuck,1
update,1
uph,1
uphill,12
upie,2
upon,108
upp,1
uppa,4
upper,3
